datetime,stock_code,exchange_code,product_type,expiry_date,right,strike_price,open,high,low,close,volume,open_interest,count
2023-12-15 09:53:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,453.7,453.7,453.7,453.7,0,41950,235
2023-12-15 09:54:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,459.55,459.55,459.55,459.55,0,41950,236
2023-12-15 09:57:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,454.05,454.05,454.05,454.05,0,41850,237
2023-12-15 10:01:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,436.5,436.5,436.5,436.5,0,41900,238
2023-12-15 10:02:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,434,434,434,434,0,41900,239
2023-12-15 10:04:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,423.65,423.65,423.65,423.65,0,42100,240
2023-12-15 10:06:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,416.5,416.5,416.5,416.5,0,42100,241
2023-12-15 10:08:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,418,418,415.5,415.5,100,42350,242
2023-12-15 10:09:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,419,419,419,419,0,42350,243
2023-12-15 10:10:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,419.5,419.5,419.5,419.5,0,42350,244
2023-12-15 10:11:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,419.5,419.5,417.75,417.75,50,42400,245
2023-12-15 10:12:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,416,416,413.65,413.65,50,42400,246
2023-12-15 10:13:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,413.05,413.05,410,410,1500,42400,247
2023-12-15 10:14:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,408,408,408,408,0,42400,248
2023-12-15 10:15:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,412,413.05,412,413.05,1250,44400,249
2023-12-15 10:16:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,410.1,412,410,412,750,44400,250
2023-12-15 10:17:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,412.2,416.65,412.2,416.65,800,45500,251
2023-12-15 10:18:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,413,413.95,413,413.95,50,45500,252
2023-12-15 10:19:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,414,414,414,414,0,45500,253
2023-12-15 10:22:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,410.7,410.7,410.7,410.7,0,45500,254
2023-12-15 10:24:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,405.5,405.5,404.85,404.85,100,45500,255
2023-12-15 10:25:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,401.15,401.15,401.15,401.15,0,45500,256
2023-12-15 10:27:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,407.15,410,407.15,410,100,45450,257
2023-12-15 10:28:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,409.7,412,409.7,412,150,45450,258
2023-12-15 10:31:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,414.2,414.2,414,414,100,45050,259
2023-12-15 10:32:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,415.35,415.35,415.35,415.35,50,45100,260
2023-12-15 10:34:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,421.8,422.5,421.8,422.5,150,45100,261
2023-12-15 10:35:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,416,416,416,416,0,45050,262
2023-12-15 10:36:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,417.85,417.85,417.85,417.85,0,45050,263
2023-12-15 10:38:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,422,422,422,422,0,45000,264
2023-12-15 10:39:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,424.95,424.95,424.95,424.95,0,45000,265
2023-12-15 10:40:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,424.95,424.95,423.65,423.65,500,45000,266
2023-12-15 10:44:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,432.6,432.6,432.6,432.6,0,44550,267
2023-12-15 10:46:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,429.55,429.55,429.55,429.55,0,44550,268
2023-12-15 10:47:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,438.05,441.95,438.05,441.95,50,44450,269
2023-12-15 10:50:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,449,449,447.05,449,150,44450,270
2023-12-15 10:51:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,449,449,449,449,0,44200,271
2023-12-15 10:52:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,449.2,464.05,449.2,464.05,50,44200,272
2023-12-15 10:53:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,463.8,468,463.8,468,150,44200,273
2023-12-15 10:54:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,469.8,469.8,469.8,469.8,0,44200,274
2023-12-15 10:55:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,457.6,457.6,457.6,457.6,0,44200,275
2023-12-15 10:56:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,463,463,463,463,0,43850,276
2023-12-15 10:57:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,461.55,461.55,459.75,459.75,50,43850,277
2023-12-15 10:58:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,441.5,441.5,441.5,441.5,0,43850,278
2023-12-15 11:00:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,437.25,437.25,437.25,437.25,0,43900,279
2023-12-15 11:01:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,435.7,435.7,435.7,435.7,0,43900,280
2023-12-15 11:03:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,437.85,437.85,437.85,437.85,0,43750,281
2023-12-15 11:05:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,442.65,442.95,442.65,442.95,100,43600,282
2023-12-15 11:12:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,435.9,439.95,435.9,439.95,100,43350,283
2023-12-15 11:13:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,434.75,436.6,434.75,436.6,12300,43350,284
2023-12-15 11:15:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,436.6,436.6,436.6,436.6,0,47600,285
2023-12-15 11:18:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,432.5,433.4,432.5,433.4,700,47650,286
2023-12-15 11:19:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,431.7,431.7,431.7,431.7,0,47650,287
2023-12-15 11:20:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,430.55,430.55,430.55,430.55,0,47550,288
2023-12-15 11:25:00,NIFTY,NFO,Options,28-DEC-23,Put,21800,431.95,431.95,431.95,431.95,0,47550,289
